REGION,SETTLEMENTDATE,TOTALDEMAND,RRP_MWh,PERIODTYPE,RRP_KWh,max rrp,min rrp,min Totaldemand,max totaldemand
NSW1,8/1/18 16:00,12074.11,104.75,TRADE,0.10475,,,,
NSW1,8/1/18 16:30,11923.99,100.84,TRADE,0.10084,,,,
NSW1,8/1/18 17:00,11658.7,101.19,TRADE,0.10119,,,,
NSW1,8/1/18 17:30,11237.98,90.7,TRADE,0.0907,,,,
NSW1,8/1/18 18:00,11119.9,91.8,TRADE,0.0918,,,,
NSW1,8/1/18 18:30,10819.54,88.7,TRADE,0.0887,,,,
NSW1,8/1/18 19:00,10576.93,89.24,TRADE,0.08924,,,,
NSW1,8/1/18 19:30,10476.65,91.5,TRADE,0.0915,,,,
NSW1,8/1/18 20:00,10344.17,91.14,TRADE,0.09114,,,,
NSW1,8/1/18 20:30,10099.21,90.45,TRADE,0.09045,,,,
NSW1,8/1/18 21:00,9751.26,87.39,TRADE,0.08739,,,,
NSW1,8/1/18 21:30,9523.54,87.3,TRADE,0.0873,,,,
NSW1,8/1/18 22:00,9115.1,77.91,TRADE,0.07791,,,,
NSW1,8/1/18 22:30,8919.67,84.64,TRADE,0.08464,,,,
NSW1,8/1/18 23:00,8563.93,82.39,TRADE,0.08239,,,,
NSW1,8/1/18 23:30,8240.65,84.84,TRADE,0.08484,,,,
NSW1,9/1/18 0:00,8004.25,80.26,TRADE,0.08026,,,,
NSW1,9/1/18 0:30,7788.11,78.68,TRADE,0.07868,,,,
NSW1,9/1/18 1:00,7562.77,75.6,TRADE,0.0756,,,,
NSW1,9/1/18 1:30,7275.13,76.81,TRADE,0.07681,,,,
NSW1,9/1/18 2:00,7123.09,75.82,TRADE,0.07582,,,,
NSW1,9/1/18 2:30,7018.4,68.66,TRADE,0.06866,,,,
NSW1,9/1/18 3:00,6957.36,66.49,TRADE,0.06649,,,,
NSW1,9/1/18 3:30,6928.04,59.73,TRADE,0.05973,,,,
NSW1,9/1/18 4:00,6881.68,56.65,TRADE,0.05665,,,,
NSW1,9/1/18 4:30,6979.35,55.27,TRADE,0.05527,,,,
NSW1,9/1/18 5:00,7108.59,58.11,TRADE,0.05811,,,,
NSW1,9/1/18 5:30,7600.49,56.26,TRADE,0.05626,,,,
NSW1,9/1/18 6:00,7953.28,55.64,TRADE,0.05564,,,,
NSW1,9/1/18 6:30,8332.46,64.28,TRADE,0.06428,,,,
NSW1,9/1/18 7:00,8706.83,67.89,TRADE,0.06789,,,,
NSW1,9/1/18 7:30,9084.45,69.02,TRADE,0.06902,,,,
NSW1,9/1/18 8:00,9231.1,69.71,TRADE,0.06971,,,,
NSW1,9/1/18 8:30,9315.93,69.03,TRADE,0.06903,,,,
NSW1,9/1/18 9:00,9424.29,69.57,TRADE,0.06957,,,,
NSW1,9/1/18 9:30,9519.54,72.21,TRADE,0.07221,,,,
NSW1,9/1/18 10:00,9461.92,70.25,TRADE,0.07025,,,,
NSW1,9/1/18 10:30,9478.62,72.46,TRADE,0.07246,,,,
NSW1,9/1/18 11:00,9529.27,82.59,TRADE,0.08259,,,,
NSW1,9/1/18 11:30,9466.53,84.29,TRADE,0.08429,,,,
NSW1,9/1/18 12:00,9416.22,84.72,TRADE,0.08472,,,,
NSW1,9/1/18 12:30,9617.96,83.84,TRADE,0.08384,,,,
NSW1,9/1/18 13:00,9807.11,85.54,TRADE,0.08554,,,,
NSW1,9/1/18 13:30,9845.16,83.83,TRADE,0.08383,,,,
NSW1,9/1/18 14:00,9868.53,70.27,TRADE,0.07027,,,,
NSW1,9/1/18 14:30,10105.37,75.87,TRADE,0.07587,,,,
NSW1,9/1/18 15:00,10278.28,75.52,TRADE,0.07552,,,,
NSW1,9/1/18 15:30,10366.95,75.02,TRADE,0.07502,,,,
NSW1,9/1/18 16:00,10536.96,84.13,TRADE,0.08413,,,,
NSW1,9/1/18 16:30,10633.95,88.33,TRADE,0.08833,,,,
NSW1,9/1/18 17:00,10903.51,121.38,TRADE,0.12138,,,,
NSW1,9/1/18 17:30,10695.83,103.05,TRADE,0.10305,,,,
NSW1,9/1/18 18:00,10507.51,104.97,TRADE,0.10497,,,,
NSW1,9/1/18 18:30,10175.39,79.35,TRADE,0.07935,,,,
NSW1,9/1/18 19:00,9728.14,78.02,TRADE,0.07802,,,,
NSW1,9/1/18 19:30,9455.42,72.85,TRADE,0.07285,,,,
NSW1,9/1/18 20:00,9224.96,73.2,TRADE,0.0732,,,,
NSW1,9/1/18 20:30,8911.79,76.25,TRADE,0.07625,,,,
NSW1,9/1/18 21:00,8590.92,69.23,TRADE,0.06923,,,,
NSW1,9/1/18 21:30,8454.11,70.54,TRADE,0.07054,,,,
NSW1,9/1/18 22:00,8113.43,63.97,TRADE,0.06397,,,,
NSW1,9/1/18 22:30,8024.88,70.13,TRADE,0.07013,,,,
NSW1,9/1/18 23:00,7810.33,67.29,TRADE,0.06729,,,,
NSW1,9/1/18 23:30,7635.8,70.14,TRADE,0.07014,,,,
NSW1,10/1/18 0:00,7445.24,64.18,TRADE,0.06418,,,,
NSW1,10/1/18 0:30,7274.84,61.3,TRADE,0.0613,,,,
NSW1,10/1/18 1:00,7070.97,58.96,TRADE,0.05896,,,,
NSW1,10/1/18 1:30,6743.85,56.62,TRADE,0.05662,,,,
NSW1,10/1/18 2:00,6560.48,53.3,TRADE,0.0533,,,,
NSW1,10/1/18 2:30,6463.16,55.18,TRADE,0.05518,,,,
NSW1,10/1/18 3:00,6407.56,54.98,TRADE,0.05498,,,,
NSW1,10/1/18 3:30,6394.4,58.77,TRADE,0.05877,,,,
NSW1,10/1/18 4:00,6428.12,55.08,TRADE,0.05508,,,,
NSW1,10/1/18 4:30,6587.03,59.19,TRADE,0.05919,,,,
NSW1,10/1/18 5:00,6729.14,55.01,TRADE,0.05501,,,,
NSW1,10/1/18 5:30,7066.99,61.49,TRADE,0.06149,,,,
NSW1,10/1/18 6:00,7414.68,60.93,TRADE,0.06093,,,,
NSW1,10/1/18 6:30,7732.38,65.77,TRADE,0.06577,,,,
NSW1,10/1/18 7:00,8059.08,83.67,TRADE,0.08367,,,,
NSW1,10/1/18 7:30,8302.72,81.56,TRADE,0.08156,,,,
NSW1,10/1/18 8:00,8442.11,69.79,TRADE,0.06979,,,,
NSW1,10/1/18 8:30,8534.47,78.67,TRADE,0.07867,,,,
NSW1,10/1/18 9:00,8478.27,82.62,TRADE,0.08262,,,,
NSW1,10/1/18 9:30,8521.85,84.59,TRADE,0.08459,,,,
NSW1,10/1/18 10:00,8576.07,86.18,TRADE,0.08618,,,,
NSW1,10/1/18 10:30,8513.57,86.67,TRADE,0.08667,,,,
NSW1,10/1/18 11:00,8494.75,87.74,TRADE,0.08774,,,,
NSW1,10/1/18 11:30,8452.41,87.84,TRADE,0.08784,,,,
NSW1,10/1/18 12:00,8436.55,86.66,TRADE,0.08666,,,,
NSW1,10/1/18 12:30,8474.76,83.5,TRADE,0.0835,,,,
NSW1,10/1/18 13:00,8493.65,78.6,TRADE,0.0786,,,,
NSW1,10/1/18 13:30,8515.47,77.86,TRADE,0.07786,,,,
NSW1,10/1/18 14:00,8572.78,77.95,TRADE,0.07795,,,,
NSW1,10/1/18 14:30,8629.35,80.25,TRADE,0.08025,,,,
NSW1,10/1/18 15:00,8756.94,85.04,TRADE,0.08504,,,,
NSW1,10/1/18 15:30,8825.94,75.78,TRADE,0.07578,,,,
NSW1,10/1/18 16:00,8894.42,73.61,TRADE,0.07361,,,,
NSW1,10/1/18 16:30,8899.02,74.53,TRADE,0.07453,,,,
NSW1,10/1/18 17:00,8940.55,78.33,TRADE,0.07833,,,,
NSW1,10/1/18 17:30,8811.03,73.43,TRADE,0.07343,,,,
NSW1,10/1/18 18:00,8725.05,72.78,TRADE,0.07278,,,,
NSW1,10/1/18 18:30,8566.31,70.53,TRADE,0.07053,,,,
NSW1,10/1/18 19:00,8487.31,67.48,TRADE,0.06748,,,,
NSW1,10/1/18 19:30,8481.25,72.36,TRADE,0.07236,,,,
NSW1,10/1/18 20:00,8472.81,67.82,TRADE,0.06782,,,,
NSW1,10/1/18 20:30,8291.41,63.09,TRADE,0.06309,,,,
NSW1,10/1/18 21:00,8106.1,63.12,TRADE,0.06312,,,,
NSW1,10/1/18 21:30,8014.38,58.49,TRADE,0.05849,,,,
NSW1,10/1/18 22:00,7808.11,57.46,TRADE,0.05746,,,,
NSW1,10/1/18 22:30,7774.41,63.85,TRADE,0.06385,,,,
NSW1,10/1/18 23:00,7629.84,58.1,TRADE,0.0581,,,,
NSW1,10/1/18 23:30,7440.22,59.69,TRADE,0.05969,,,,
NSW1,11/1/18 0:00,7279.31,56.87,TRADE,0.05687,,,,
NSW1,11/1/18 0:30,7090.21,63,TRADE,0.063,,,,
NSW1,11/1/18 1:00,6870.47,55.61,TRADE,0.05561,,,,
NSW1,11/1/18 1:30,6554.16,55.66,TRADE,0.05566,,,,
NSW1,11/1/18 2:00,6334.39,64.56,TRADE,0.06456,,,,
NSW1,11/1/18 2:30,6287.94,61.63,TRADE,0.06163,,,,
NSW1,11/1/18 3:00,6237.67,58.63,TRADE,0.05863,,,,
NSW1,11/1/18 3:30,6260.34,61.47,TRADE,0.06147,,,,
NSW1,11/1/18 4:00,6348,59.11,TRADE,0.05911,,,,
NSW1,11/1/18 4:30,6521.91,63.36,TRADE,0.06336,,,,
NSW1,11/1/18 5:00,6706.56,58.47,TRADE,0.05847,,,,
NSW1,11/1/18 5:30,7067.41,58.14,TRADE,0.05814,,,,
NSW1,11/1/18 6:00,7353.47,61.63,TRADE,0.06163,,,,
NSW1,11/1/18 6:30,7720.45,61.97,TRADE,0.06197,,,,
NSW1,11/1/18 7:00,8056.27,64.33,TRADE,0.06433,,,,
NSW1,11/1/18 7:30,8233.79,59.28,TRADE,0.05928,,,,
NSW1,11/1/18 8:00,8473.3,63.68,TRADE,0.06368,,,,
NSW1,11/1/18 8:30,8608.74,66.24,TRADE,0.06624,,,,
NSW1,11/1/18 9:00,8603.93,66.9,TRADE,0.0669,,,,
NSW1,11/1/18 9:30,8709.97,68.95,TRADE,0.06895,,,,
NSW1,11/1/18 10:00,8745.1,71.05,TRADE,0.07105,,,,
NSW1,11/1/18 10:30,8762.81,71.3,TRADE,0.0713,,,,
NSW1,11/1/18 11:00,8808.2,74.66,TRADE,0.07466,,,,
NSW1,11/1/18 11:30,8828.91,76.76,TRADE,0.07676,,,,
NSW1,11/1/18 12:00,8799.74,89.82,TRADE,0.08982,,,,
NSW1,11/1/18 12:30,8856.18,91.66,TRADE,0.09166,,,,
NSW1,11/1/18 13:00,8872.07,87.2,TRADE,0.0872,,,,
NSW1,11/1/18 13:30,8918.06,87.83,TRADE,0.08783,,,,
NSW1,11/1/18 14:00,8967.75,96.46,TRADE,0.09646,,,,
NSW1,11/1/18 14:30,8993.58,95.62,TRADE,0.09562,,,,
NSW1,11/1/18 15:00,9021.54,88.53,TRADE,0.08853,,,,
NSW1,11/1/18 15:30,9114.5,94.53,TRADE,0.09453,,,,
NSW1,11/1/18 16:00,9298.49,149.96,TRADE,0.14996,,,,
NSW1,11/1/18 16:30,9346.24,83.59,TRADE,0.08359,,,,
NSW1,11/1/18 17:00,9454.55,97.34,TRADE,0.09734,,,,
NSW1,11/1/18 17:30,9319.6,95.28,TRADE,0.09528,,,,
NSW1,11/1/18 18:00,9351.92,96.41,TRADE,0.09641,,,,
NSW1,11/1/18 18:30,9221.7,89.73,TRADE,0.08973,,,,
NSW1,11/1/18 19:00,9087.74,96.06,TRADE,0.09606,,,,
NSW1,11/1/18 19:30,9034.36,93.97,TRADE,0.09397,,,,
NSW1,11/1/18 20:00,9001.03,77.52,TRADE,0.07752,,,,
NSW1,11/1/18 20:30,8744.78,69.32,TRADE,0.06932,,,,
NSW1,11/1/18 21:00,8470.45,68.42,TRADE,0.06842,,,,
NSW1,11/1/18 21:30,8432.69,74.52,TRADE,0.07452,,,,
NSW1,11/1/18 22:00,8324.15,71.03,TRADE,0.07103,,,,
NSW1,11/1/18 22:30,8267.08,89.66,TRADE,0.08966,,,,
NSW1,11/1/18 23:00,8096.27,82.61,TRADE,0.08261,,,,
NSW1,11/1/18 23:30,7901.34,73.45,TRADE,0.07345,,,,
NSW1,12/1/18 0:00,7670.15,64.81,TRADE,0.06481,,,,
NSW1,12/1/18 0:30,7517.11,78.78,TRADE,0.07878,,,,
NSW1,12/1/18 1:00,7298.88,72.99,TRADE,0.07299,,,,
NSW1,12/1/18 1:30,6994.12,63.95,TRADE,0.06395,,,,
NSW1,12/1/18 2:00,6841.51,79.47,TRADE,0.07947,,,,
NSW1,12/1/18 2:30,6701.65,82.19,TRADE,0.08219,,,,
NSW1,12/1/18 3:00,6569.67,83.63,TRADE,0.08363,,,,
NSW1,12/1/18 3:30,6596.08,83.54,TRADE,0.08354,,,,
NSW1,12/1/18 4:00,6631.65,78.5,TRADE,0.0785,,,,
NSW1,12/1/18 4:30,6786.44,68.68,TRADE,0.06868,,,,
NSW1,12/1/18 5:00,6932.05,66.72,TRADE,0.06672,,,,
NSW1,12/1/18 5:30,7395.42,63.15,TRADE,0.06315,,,,
NSW1,12/1/18 6:00,7692.31,64.78,TRADE,0.06478,,,,
NSW1,12/1/18 6:30,8083.25,75.33,TRADE,0.07533,,,,
NSW1,12/1/18 7:00,8445.31,87.72,TRADE,0.08772,,,,
NSW1,12/1/18 7:30,8701.44,84.75,TRADE,0.08475,,,,
NSW1,12/1/18 8:00,8924.34,82.83,TRADE,0.08283,,,,
NSW1,12/1/18 8:30,9091.42,81.02,TRADE,0.08102,,,,
NSW1,12/1/18 9:00,9175.78,81.34,TRADE,0.08134,,,,
NSW1,12/1/18 9:30,9272.22,84.74,TRADE,0.08474,,,,
NSW1,12/1/18 10:00,9438.46,87.14,TRADE,0.08714,,,,
NSW1,12/1/18 10:30,9416.9,86.54,TRADE,0.08654,,,,
NSW1,12/1/18 11:00,9459.61,91.73,TRADE,0.09173,,,,
NSW1,12/1/18 11:30,9402.07,84.19,TRADE,0.08419,,,,
NSW1,12/1/18 12:00,9616.38,87.15,TRADE,0.08715,,,,
NSW1,12/1/18 12:30,9863.27,91.81,TRADE,0.09181,,,,
NSW1,12/1/18 13:00,10011.5,95.34,TRADE,0.09534,,,,
NSW1,12/1/18 13:30,10231.73,100.41,TRADE,0.10041,,,,
NSW1,12/1/18 14:00,10496.42,117.28,TRADE,0.11728,,,,
NSW1,12/1/18 14:30,10716.54,123.52,TRADE,0.12352,,,,
NSW1,12/1/18 15:00,10919.08,114.38,TRADE,0.11438,,,,
NSW1,12/1/18 15:30,11093.44,117.35,TRADE,0.11735,,,,
NSW1,12/1/18 16:00,11238.51,128,TRADE,0.128,,,,
NSW1,12/1/18 16:30,11333.28,120.38,TRADE,0.12038,,,,
NSW1,12/1/18 17:00,11309.55,111.78,TRADE,0.11178,,,,
NSW1,12/1/18 17:30,11090.93,103.45,TRADE,0.10345,,,,
NSW1,12/1/18 18:00,10943.73,94.85,TRADE,0.09485,,,,
NSW1,12/1/18 18:30,10725.58,94.7,TRADE,0.0947,,,,
NSW1,12/1/18 19:00,10427.51,96.95,TRADE,0.09695,,,,
NSW1,12/1/18 19:30,10297.65,98.98,TRADE,0.09898,,,,
NSW1,12/1/18 20:00,10203.82,99.45,TRADE,0.09945,,,,
NSW1,12/1/18 20:30,10037.23,93.83,TRADE,0.09383,,,,
NSW1,12/1/18 21:00,9699.21,89.14,TRADE,0.08914,,,,
NSW1,12/1/18 21:30,9584.71,87.72,TRADE,0.08772,,,,
NSW1,12/1/18 22:00,9274.89,80.99,TRADE,0.08099,,,,
NSW1,12/1/18 22:30,9071.08,83.63,TRADE,0.08363,,,,
NSW1,12/1/18 23:00,8872.05,85.83,TRADE,0.08583,,,,
NSW1,12/1/18 23:30,8532.92,75.86,TRADE,0.07586,,,,
NSW1,13/1/18 0:00,8247.19,63.35,TRADE,0.06335,,,,
NSW1,13/1/18 0:30,7992.38,65.78,TRADE,0.06578,,,,
NSW1,13/1/18 1:00,7713.05,69.76,TRADE,0.06976,,,,
NSW1,13/1/18 1:30,7247.51,66.62,TRADE,0.06662,,,,
NSW1,13/1/18 2:00,7041.63,67.36,TRADE,0.06736,,,,
NSW1,13/1/18 2:30,6886.88,67.68,TRADE,0.06768,,,,
NSW1,13/1/18 3:00,6759.34,66.29,TRADE,0.06629,,,,
NSW1,13/1/18 3:30,6698.31,61.45,TRADE,0.06145,,,,
NSW1,13/1/18 4:00,6680.97,62.77,TRADE,0.06277,,,,
NSW1,13/1/18 4:30,6727.34,58.67,TRADE,0.05867,,,,
NSW1,13/1/18 5:00,6728.52,58.64,TRADE,0.05864,,,,
NSW1,13/1/18 5:30,6868.55,59.56,TRADE,0.05956,,,,
NSW1,13/1/18 6:00,6973.38,60.47,TRADE,0.06047,,,,
NSW1,13/1/18 6:30,7249.75,66.89,TRADE,0.06689,,,,
NSW1,13/1/18 7:00,7537.27,65.71,TRADE,0.06571,,,,
NSW1,13/1/18 7:30,7847.98,66.29,TRADE,0.06629,,,,
NSW1,13/1/18 8:00,8107.1,68.29,TRADE,0.06829,,,,
NSW1,13/1/18 8:30,8438.88,75.83,TRADE,0.07583,,,,
NSW1,13/1/18 9:00,8532.06,81.74,TRADE,0.08174,,,,
NSW1,13/1/18 9:30,8722.35,85.65,TRADE,0.08565,,,,
NSW1,13/1/18 10:00,8905.54,85.56,TRADE,0.08556,,,,
NSW1,13/1/18 10:30,9052.04,88.76,TRADE,0.08876,,,,
NSW1,13/1/18 11:00,9224.46,94.3,TRADE,0.0943,,,,
NSW1,13/1/18 11:30,9284.29,87.92,TRADE,0.08792,,,,
NSW1,13/1/18 12:00,9461.65,81.74,TRADE,0.08174,,,,
NSW1,13/1/18 12:30,9538.88,75.69,TRADE,0.07569,,,,
NSW1,13/1/18 13:00,9556.87,75.35,TRADE,0.07535,,,,
NSW1,13/1/18 13:30,9550.27,76.47,TRADE,0.07647,,,,
NSW1,13/1/18 14:00,9462.95,60.89,TRADE,0.06089,,,,
NSW1,13/1/18 14:30,9524.51,57.24,TRADE,0.05724,,,,
NSW1,13/1/18 15:00,9485.62,67.83,TRADE,0.06783,,,,
NSW1,13/1/18 15:30,9504.64,70.24,TRADE,0.07024,,,,
NSW1,13/1/18 16:00,9511.35,65.58,TRADE,0.06558,,,,
NSW1,13/1/18 16:30,9322.35,56.59,TRADE,0.05659,,,,
NSW1,13/1/18 17:00,9232.39,65.17,TRADE,0.06517,,,,
NSW1,13/1/18 17:30,9138.59,60.71,TRADE,0.06071,,,,
NSW1,13/1/18 18:00,9015.26,68.03,TRADE,0.06803,,,,
NSW1,13/1/18 18:30,8812.3,62.09,TRADE,0.06209,,,,
NSW1,13/1/18 19:00,8577.82,57.54,TRADE,0.05754,,,,
NSW1,13/1/18 19:30,8423.17,65.18,TRADE,0.06518,,,,
NSW1,13/1/18 20:00,8455.05,68.9,TRADE,0.0689,,,,
NSW1,13/1/18 20:30,8327.95,69.08,TRADE,0.06908,,,,
NSW1,13/1/18 21:00,8146.46,69,TRADE,0.069,,,,
NSW1,13/1/18 21:30,8014.96,70.13,TRADE,0.07013,,,,
NSW1,13/1/18 22:00,7709.23,61.01,TRADE,0.06101,,,,
NSW1,13/1/18 22:30,7626.08,67.08,TRADE,0.06708,,,,
NSW1,13/1/18 23:00,7429.9,64.79,TRADE,0.06479,,,,
NSW1,13/1/18 23:30,7252.44,68.02,TRADE,0.06802,,,,
NSW1,14/1/18 0:00,7063.12,56.98,TRADE,0.05698,,,,
NSW1,14/1/18 0:30,6902.46,57.19,TRADE,0.05719,,,,
NSW1,14/1/18 1:00,6732.56,55.81,TRADE,0.05581,,,,
NSW1,14/1/18 1:30,6463.21,52.12,TRADE,0.05212,,,,
NSW1,14/1/18 2:00,6214.21,55.21,TRADE,0.05521,,,,
NSW1,14/1/18 2:30,6073.03,58.11,TRADE,0.05811,,,,
NSW1,14/1/18 3:00,6058.25,59.18,TRADE,0.05918,,,,
NSW1,14/1/18 3:30,6033.35,60.21,TRADE,0.06021,,,,
NSW1,14/1/18 4:00,6035.61,62.67,TRADE,0.06267,,,,
NSW1,14/1/18 4:30,6034.88,55.79,TRADE,0.05579,,,,
NSW1,14/1/18 5:00,6058.33,55.07,TRADE,0.05507,,,,
NSW1,14/1/18 5:30,6092.88,55.09,TRADE,0.05509,,,,
NSW1,14/1/18 6:00,6107.84,55.08,TRADE,0.05508,,,,
NSW1,14/1/18 6:30,6268.41,52.46,TRADE,0.05246,,,,
NSW1,14/1/18 7:00,6391.77,55.59,TRADE,0.05559,,,,
NSW1,14/1/18 7:30,6545.24,53.66,TRADE,0.05366,,,,
NSW1,14/1/18 8:00,6623.39,51.05,TRADE,0.05105,,,,
NSW1,14/1/18 8:30,6760.47,49.55,TRADE,0.04955,,,,
NSW1,14/1/18 9:00,6775.62,54.98,TRADE,0.05498,,,,
NSW1,14/1/18 9:30,6776.25,55.01,TRADE,0.05501,,,,
NSW1,14/1/18 10:00,6787.1,54.65,TRADE,0.05465,,,,
NSW1,14/1/18 10:30,6680.69,54.1,TRADE,0.0541,,,,
NSW1,14/1/18 11:00,6678.71,54.81,TRADE,0.05481,,,,
NSW1,14/1/18 11:30,6689.69,52.96,TRADE,0.05296,,,,
NSW1,14/1/18 12:00,6591.88,47.01,TRADE,0.04701,,,,
NSW1,14/1/18 12:30,6600.61,47.93,TRADE,0.04793,,,,
NSW1,14/1/18 13:00,6609.8,49.35,TRADE,0.04935,,,,
NSW1,14/1/18 13:30,6613.66,48.62,TRADE,0.04862,,,,
NSW1,14/1/18 14:00,6610.69,53.97,TRADE,0.05397,,,,
NSW1,14/1/18 14:30,6717.1,54.67,TRADE,0.05467,,,,
NSW1,14/1/18 15:00,6792.23,54.98,TRADE,0.05498,,,,
NSW1,14/1/18 15:30,6874.91,54.98,TRADE,0.05498,,,,
NSW1,14/1/18 16:00,7075.7,56.38,TRADE,0.05638,,,,
NSW1,14/1/18 16:30,7127.91,55.69,TRADE,0.05569,,,,
NSW1,14/1/18 17:00,7247.23,55.44,TRADE,0.05544,,,,
NSW1,14/1/18 17:30,7405.38,55.46,TRADE,0.05546,,,,
NSW1,14/1/18 18:00,7479.26,55.38,TRADE,0.05538,,,,
NSW1,14/1/18 18:30,7455.91,56.47,TRADE,0.05647,,,,
NSW1,14/1/18 19:00,7424.49,55.56,TRADE,0.05556,,,,
NSW1,14/1/18 19:30,7475.48,56.26,TRADE,0.05626,,,,
NSW1,14/1/18 20:00,7608.04,60.48,TRADE,0.06048,,,,
NSW1,14/1/18 20:30,7492.27,57.03,TRADE,0.05703,,,,
NSW1,14/1/18 21:00,7301.36,55.5,TRADE,0.0555,,,,
NSW1,14/1/18 21:30,7221.54,55.82,TRADE,0.05582,,,,
NSW1,14/1/18 22:00,7168.42,57.32,TRADE,0.05732,,,,
NSW1,14/1/18 22:30,7087.55,59.33,TRADE,0.05933,,,,
NSW1,14/1/18 23:00,6930.08,56.64,TRADE,0.05664,,,,
NSW1,14/1/18 23:30,6798.62,55.27,TRADE,0.05527,,,,
NSW1,15/1/18 0:00,6686.76,55.85,TRADE,0.05585,,,,
NSW1,15/1/18 0:30,6556.62,57.85,TRADE,0.05785,,,,
NSW1,15/1/18 1:00,6402.14,54.38,TRADE,0.05438,,,,
NSW1,15/1/18 1:30,6164.8,54.4,TRADE,0.0544,,,,
NSW1,15/1/18 2:00,6031.76,56.87,TRADE,0.05687,,,,
NSW1,15/1/18 2:30,5957.69,66.75,TRADE,0.06675,,,,
NSW1,15/1/18 3:00,5928.88,67.39,TRADE,0.06739,,,,
NSW1,15/1/18 3:30,5910.06,68.53,TRADE,0.06853,,,,
NSW1,15/1/18 4:00,6005.73,68.91,TRADE,0.06891,,,,
NSW1,15/1/18 4:30,6261.64,59.78,TRADE,0.05978,,,,
NSW1,15/1/18 5:00,6453.91,57.71,TRADE,0.05771,,,,
NSW1,15/1/18 5:30,6789.68,57.55,TRADE,0.05755,,,,
NSW1,15/1/18 6:00,7174.05,58.8,TRADE,0.0588,,,,
NSW1,15/1/18 6:30,7403.03,58.13,TRADE,0.05813,,,,
NSW1,15/1/18 7:00,7620.36,59.58,TRADE,0.05958,,,,
NSW1,15/1/18 7:30,7836.55,60,TRADE,0.06,,,,
NSW1,15/1/18 8:00,7856.41,59.72,TRADE,0.05972,,,,
NSW1,15/1/18 8:30,7889.31,60.6,TRADE,0.0606,,,,
NSW1,15/1/18 9:00,7890.2,60.89,TRADE,0.06089,,,,
NSW1,15/1/18 9:30,7899.89,59.88,TRADE,0.05988,,,,
NSW1,15/1/18 10:00,7895.83,59.54,TRADE,0.05954,,,,
NSW1,15/1/18 10:30,7854.67,58.9,TRADE,0.0589,,,,
NSW1,15/1/18 11:00,7854.55,59.29,TRADE,0.05929,,,,
NSW1,15/1/18 11:30,7839.93,60.35,TRADE,0.06035,,,,
NSW1,15/1/18 12:00,7863.62,59.54,TRADE,0.05954,,,,
NSW1,15/1/18 12:30,7901.79,60.3,TRADE,0.0603,,,,
NSW1,15/1/18 13:00,7889.48,59.8,TRADE,0.0598,,,,
NSW1,15/1/18 13:30,7931.27,62.11,TRADE,0.06211,,,,
NSW1,15/1/18 14:00,7896.68,61.89,TRADE,0.06189,,,,
NSW1,15/1/18 14:30,7933.69,61.15,TRADE,0.06115,,,,
NSW1,15/1/18 15:00,8085.39,61.63,TRADE,0.06163,,,,
NSW1,15/1/18 15:30,8140.32,65.37,TRADE,0.06537,,,,
NSW1,15/1/18 16:00,8292.67,71.68,TRADE,0.07168,,,,
NSW1,15/1/18 16:30,8415.46,69.29,TRADE,0.06929,,,,
NSW1,15/1/18 17:00,8508.66,73.67,TRADE,0.07367,,,,
NSW1,15/1/18 17:30,8440.41,69.9,TRADE,0.0699,,,,
NSW1,15/1/18 18:00,8545.31,78.07,TRADE,0.07807,,,,
NSW1,15/1/18 18:30,8409.68,73.93,TRADE,0.07393,,,,
NSW1,15/1/18 19:00,8315.5,76.73,TRADE,0.07673,,,,
NSW1,15/1/18 19:30,8265.34,77.58,TRADE,0.07758,,,,
NSW1,15/1/18 20:00,8272.21,78.95,TRADE,0.07895,,,,
NSW1,15/1/18 20:30,8242.73,75.93,TRADE,0.07593,,,,
NSW1,15/1/18 21:00,7992.97,61.56,TRADE,0.06156,,,,
NSW1,15/1/18 21:30,7923.31,60.15,TRADE,0.06015,,,,
NSW1,15/1/18 22:00,7721.34,63.81,TRADE,0.06381,,,,
NSW1,15/1/18 22:30,7655.07,68.23,TRADE,0.06823,,,,
NSW1,15/1/18 23:00,7581.28,67.59,TRADE,0.06759,,,,
NSW1,15/1/18 23:30,7375.96,63.62,TRADE,0.06362,,,,
NSW1,16/1/18 0:00,7243.53,59.73,TRADE,0.05973,,,,
NSW1,16/1/18 0:30,7080.37,59.71,TRADE,0.05971,,,,
NSW1,16/1/18 1:00,6919.86,56.36,TRADE,0.05636,,,,
NSW1,16/1/18 1:30,6587.73,56.88,TRADE,0.05688,,,,
NSW1,16/1/18 2:00,6362.73,57.5,TRADE,0.0575,,,,
NSW1,16/1/18 2:30,6245.71,60.62,TRADE,0.06062,,,,
NSW1,16/1/18 3:00,6136.08,55.74,TRADE,0.05574,,,,
NSW1,16/1/18 3:30,6173.51,56.89,TRADE,0.05689,,,,
NSW1,16/1/18 4:00,6239.22,63.18,TRADE,0.06318,,,,
NSW1,16/1/18 4:30,6439.59,64.17,TRADE,0.06417,,,,
NSW1,16/1/18 5:00,6687.69,65.36,TRADE,0.06536,,,,
NSW1,16/1/18 5:30,7054.65,58.4,TRADE,0.0584,,,,
NSW1,16/1/18 6:00,7353.66,59.82,TRADE,0.05982,,,,
NSW1,16/1/18 6:30,7653.17,63.53,TRADE,0.06353,,,,
